brand,cpu,ram_gb,storage_gb,gpu,color_gamut,price,name
Lenovo,Intel Core i7 7700HQ 2.8GHz,8.0,512.0,Nvidia,100.0,17199316.8,
Dell,Intel Core i7 8550U 1.8GHz,8.0,1128.0,AMD,100.0,11560694.4,
Lenovo,Intel Core i3 6006U 2GHz,4.0,256.0,Intel,100.0,4494700.8,
HP,Intel Core i5 8250U 1.6GHz,4.0,500.0,Intel,100.0,7308950.4,
Dell,Intel Core i5 7200U 2.5GHz,4.0,1000.0,Intel,100.0,6650942.399999999,
Dell,Intel Core i5 7200U 2.5GHz,8.0,1000.0,AMD,100.0,5719608.0,
Dell,Intel Core i5 8250U 1.6GHz,8.0,256.0,Intel,100.0,8088436.8,
Asus,Intel Core i7 8550U 1.8GHz,8.0,1024.0,Intel,100.0,15174676.8,
Lenovo,Intel Core i5 7200U 2.5GHz,4.0,1000.0,Intel,100.0,4727534.399999999,
HP,Intel Core i7 8550U 1.8GHz,8.0,1000.0,Nvidia,100.0,10305417.6,
Lenovo,Intel Core i7 8550U 1.8GHz,8.0,256.0,Intel,100.0,8908416.0,
Apple,Intel Core i5 2.9GHz,8.0,512.0,Intel,100.0,19830336.48,
Asus,AMD Ryzen 1700 3GHz,16.0,1256.0,AMD,100.0,15680836.8,
Dell,Intel Core i7 8550U 1.8GHz,8.0,256.0,AMD,100.0,7441260.624000001,
Lenovo,Intel Core i7 6600U 2.6GHz,16.0,512.0,Intel,100.0,25297876.8,
Toshiba,Intel Core i7 6500U 2.5GHz,8.0,500.0,Nvidia,100.0,8220038.4,
Dell,Intel Core i7 7500U 2.7GHz,12.0,1000.0,Intel,100.0,7218550.223999999,
Dell,Intel Core i7 8550U 1.8GHz,8.0,1128.0,AMD,100.0,11125396.8,
Acer,Intel Core i7 8550U 1.8GHz,8.0,1000.0,Nvidia,100.0,7541784.0,
Lenovo,Intel Core i3 6006U 2GHz,4.0,1000.0,Intel,100.0,4950244.8,
Lenovo,Intel Core i7 8550U 1.8GHz,8.0,2000.0,Nvidia,100.0,8594596.8,
Lenovo,Intel Core i7 7500U 2.7GHz,6.0,1128.0,Nvidia,100.0,8695828.799999999,
Dell,Intel Core i3 6006U 2.0GHz,4.0,1000.0,AMD,100.0,4332729.6,
Lenovo,Intel Core i5 7300HQ 2.5GHz,8.0,256.0,Nvidia,100.0,8392132.8,
Lenovo,Intel Core i5 7200U 2.5GHz,6.0,256.0,Intel,100.0,5861332.8,
Acer,Intel Core i7 8550U 1.8GHz,8.0,256.0,Nvidia,100.0,9627163.2,
Acer,Intel Core i7 7500U 2.7GHz,12.0,1000.0,Intel,100.0,6671188.8,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,11105150.4,
Asus,Intel Core i5 7200U 2.5GHz,8.0,256.0,Nvidia,100.0,9890366.4,
Lenovo,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,11935252.8,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,1000.0,Nvidia,100.0,6671290.032,
Acer,Intel Celeron Dual Core 3205U 1.5GHz,2.0,16.0,Intel,100.0,2014516.8,
Asus,Intel Core i7 7700HQ 2.8GHz,8.0,1000.0,Nvidia,100.0,12016238.4,
HP,Intel Core i3 6006U 2GHz,8.0,1000.0,Intel,100.0,4950244.8,
Dell,Intel Core i7 7700HQ 2.8GHz,8.0,256.0,Nvidia,100.0,18515332.8,
Lenovo,Intel Core i5 8250U 1.6GHz,8.0,256.0,Intel,100.0,7481044.8,
Lenovo,Intel Core i7 7700HQ 2.8GHz,8.0,1000.0,Nvidia,100.0,13150036.8,
Acer,Intel Core i7 7700HQ 2.8GHz,8.0,256.0,Nvidia,100.0,9910612.8,
Dell,Intel Core i7 7820HQ 2.9GHz,16.0,256.0,Nvidia,100.0,29204014.752,
Lenovo,AMD A10-Series 9600P 2.4GHz,6.0,1000.0,AMD,100.0,5051476.8,
Asus,Intel Core i7 7500U 2.7GHz,16.0,512.0,Nvidia,100.0,14860857.6,
Asus,Intel Core i3 7100U 2.4GHz,4.0,128.0,Intel,100.0,5152708.8,
Asus,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,21481430.4,
Lenovo,Intel Core i5 7200U 2.5GHz,6.0,1000.0,Nvidia,100.0,6569956.8,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,2000.0,Nvidia,100.0,5557636.8,
Asus,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,12805848.0,
Lenovo,Intel Pentium Quad Core N4200 1.1GHz,4.0,1000.0,Intel,100.0,3644250.768,
HP,Intel Core i7 7600U 2.8GHz,16.0,256.0,Intel,100.0,19993320.0,
Toshiba,Intel Core i7 6500U 2.5GHz,8.0,256.0,Nvidia,100.0,10558497.6,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,1128.0,Nvidia,100.0,8290900.8,
HP,Intel Core i3 6006U 2GHz,4.0,1000.0,Intel,100.0,4747780.8,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,10113076.8,
Dell,Intel Core i7 8550U 1.8GHz,16.0,1000.0,Intel,100.0,25297876.8,
MSI,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,21248596.8,
Acer,AMD A8-Series 7410 2.2GHz,8.0,256.0,AMD,100.0,4747780.8,
Asus,Intel Celeron Dual Core N3350 1.1GHz,2.0,0.0,Intel,100.0,2783880.0,
Dell,Intel Core i5 8250U 1.6GHz,8.0,1128.0,AMD,100.0,8543980.8,
HP,Intel Core i7 8550U 1.8GHz,16.0,1000.0,Intel,100.0,24791716.8,
Lenovo,Intel Celeron Dual Core 3855U 1.6GHz,4.0,0.0,Intel,100.0,4655659.680000001,
HP,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,9920736.0,
Acer,Intel Pentium Quad Core N3710 1.6GHz,4.0,0.0,Intel,100.0,4909752.0,
HP,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,13079174.4,
Lenovo,Intel Core i5 7200U 2.5GHz,4.0,1000.0,Nvidia,100.0,5962564.8,
Asus,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,11074780.8,
HP,Intel Core i7 8550U 1.8GHz,8.0,1000.0,Intel,100.0,9131126.4,
Acer,AMD A12-Series 9720P 2.7GHz,8.0,256.0,AMD,100.0,6671188.8,
Lenovo,Intel Celeron Dual Core N3350 1.1GHz,4.0,0.0,Intel,100.0,2955974.4,
Acer,Intel Core i5 7200U 2.5GHz,6.0,1000.0,Intel,100.0,5557636.8,
Asus,Intel Core i7 7500U 2.7GHz,8.0,256.0,Nvidia,100.0,10628347.68,
HP,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,13514472.0,
Dell,Intel Core i7 7700HQ 2.8GHz,32.0,1000.0,Nvidia,100.0,26715124.8,
MSI,Intel Core i7 7700HQ 2.8GHz,8.0,1256.0,Nvidia,100.0,12137716.8,
Toshiba,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,9546177.6,
Asus,Intel Core i7 7500U 2.7GHz,8.0,1256.0,Intel,100.0,13504348.8,
Lenovo,Intel Core i3 6006U 2GHz,4.0,1000.0,Intel,100.0,4545316.8,
Asus,Intel Core i7 7700HQ 2.8GHz,8.0,256.0,Nvidia,100.0,10113076.8,
HP,Intel Core i5 7300U 2.6GHz,8.0,256.0,Intel,100.0,12836217.6,
Dell,Intel Core i5 8250U 1.6GHz,8.0,1128.0,Nvidia,100.0,10619236.8,
HP,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,11580940.8,
Asus,Intel Celeron Dual Core N3350 1.1GHz,4.0,1000.0,Intel,100.0,2783778.768,
Dell,Intel Core i5 8250U 1.6GHz,8.0,256.0,Nvidia,100.0,11568286.8,
Dell,Intel Celeron Dual Core N3060 1.6GHz,4.0,500.0,Intel,100.0,2782867.68,
Lenovo,AMD A12-Series 9720P 3.6GHz,12.0,2000.0,AMD,100.0,9100756.8,
HP,Intel Core i3 7100U 2.4GHz,8.0,1000.0,Nvidia,100.0,7248211.2,
Lenovo,Intel Core i7 8550U 1.8GHz,16.0,512.0,Intel,100.0,21248596.8,
Dell,Intel Core i7 8550U 1.8GHz,8.0,256.0,Intel,100.0,15984532.8,
Lenovo,Intel Core i7 7700HQ 2.8GHz,16.0,2256.0,Nvidia,100.0,11429092.8,
HP,Intel Celeron Dual Core N3060 1.6GHz,2.0,0.0,Intel,100.0,2824372.8000000003,
Dell,Intel Core i7 8650U 1.9GHz,16.0,768.0,Intel,100.0,16277700.672,
Asus,Intel Celeron Dual Core N3350 1.1GHz,4.0,0.0,Intel,100.0,3796200.0,
Dell,Intel Core i5 8250U 1.6GHz,8.0,1000.0,AMD,100.0,6711681.6,
Dell,Intel Core i7 7700HQ 2.8GHz,16.0,512.0,Nvidia,100.0,20523978.144,
HP,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,13200652.8,
MSI,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,14263588.8,
HP,Intel Core i7 7700HQ 2.8GHz,8.0,256.0,Nvidia,100.0,17596854.864,
Toshiba,Intel Core i7 6500U 2.5GHz,16.0,512.0,Nvidia,100.0,14202849.6,
Dell,Intel Core i7 8550U 1.8GHz,8.0,2128.0,AMD,100.0,9828614.88,
Lenovo,Intel Celeron Dual Core N3350 1.1GHz,4.0,1000.0,Intel,100.0,3259569.168,
Dell,Intel Core i5 7300HQ 2.5GHz,8.0,1000.0,Nvidia,100.0,10113076.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,2000.0,Intel,100.0,5642367.983999999,
Dell,Intel Core i5 7300U 2.6GHz,8.0,256.0,Intel,100.0,14445806.4,
HP,Intel Core i3 6006U 2GHz,4.0,500.0,Intel,100.0,4444084.8,
Asus,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,9566424.0,
Lenovo,Intel Core i5 7200U 2.5GHz,6.0,1128.0,Nvidia,100.0,7278580.8,
HP,Intel Core i5 7200U 2.5GHz,8.0,1000.0,Intel,100.0,6468724.8,
Lenovo,Intel Core i3 6006U 2GHz,8.0,256.0,Nvidia,100.0,5051476.8,
HP,Intel Pentium Quad Core N3710 1.6GHz,8.0,2000.0,Intel,100.0,3937924.8,
Dell,Intel Core i5 8250U 1.6GHz,8.0,1128.0,AMD,100.0,10983672.0,
Lenovo,Intel Core i5 7300HQ 2.5GHz,8.0,1128.0,Nvidia,100.0,8189668.8,
Dell,Intel Core i7 7500U 2.7GHz,8.0,256.0,AMD,100.0,9100756.8,
HP,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,17715600.0,
Asus,Intel Core i7 7500U 2.7GHz,12.0,2512.0,Nvidia,100.0,11125396.8,
Acer,AMD A9-Series 9420 3GHz,4.0,128.0,AMD,100.0,4312483.2,
Asus,AMD Ryzen 1700 3GHz,16.0,1256.0,AMD,100.0,22260916.8,
Lenovo,AMD A8-Series 7410 2.2GHz,4.0,128.0,AMD,100.0,4950244.8,
Dell,Intel Core i7 8550U 1.8GHz,8.0,256.0,Intel,100.0,8797162.032,
HP,AMD A9-Series 9420 3GHz,4.0,256.0,AMD,100.0,4950143.568,
Lenovo,Intel Celeron Quad Core N3450 1.1GHz,4.0,128.0,Intel,100.0,5598129.6,
Dell,Intel Celeron Dual Core N3060 1.60GHz,4.0,500.0,Intel,100.0,3128068.8000000003,
Asus,Intel Celeron Dual Core N3350 1.1GHz,4.0,0.0,Intel,100.0,2895235.2,
Acer,Intel Core i7 7700HQ 2.8GHz,8.0,1000.0,Nvidia,100.0,8564227.2,
HP,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,12056731.2,
Lenovo,Intel Core i3 6006U 2GHz,4.0,128.0,Intel,100.0,4084711.2,
Asus,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,16753895.999999998,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Nvidia,100.0,11125396.8,
Asus,Intel Core i7 7500U 2.7GHz,16.0,512.0,Intel,100.0,17704464.48,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,512.0,Intel,100.0,23101142.4,
Lenovo,Intel Core i3 7100U 2.4GHz,4.0,128.0,Intel,100.0,5557636.8,
Dell,Intel Core i5 6440HQ 2.6GHz,8.0,500.0,AMD,100.0,13858660.8,
Dell,Intel Core i7 6820HQ 2.7GHz,8.0,256.0,Nvidia,100.0,21613032.0,
Lenovo,Intel Core i7 7500U 2.7GHz,16.0,512.0,Intel,100.0,25399108.8,
Asus,Intel Core i7 7700HQ 2.8GHz,8.0,1000.0,Nvidia,100.0,10518004.8,
Asus,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,16106011.2,
Acer,Intel Core i5 8250U 1.6GHz,12.0,1000.0,Nvidia,100.0,7025399.568,
MSI,Intel Core i7 7700HQ 2.8GHz,8.0,256.0,Nvidia,100.0,13656196.8,
Dell,Intel Core i7 7500U 2.7GHz,8.0,256.0,AMD,100.0,7884656.784,
HP,AMD A9-Series 9420 3GHz,4.0,256.0,AMD,100.0,5051476.8,
Lenovo,Intel Core i7 8550U 1.8GHz,8.0,256.0,AMD,100.0,12447081.792,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,9495561.6,
Dell,Intel Core i7 7700HQ 2.8GHz,8.0,256.0,Nvidia,100.0,27454118.4,
Lenovo,Intel Core i7 7500U 2.7GHz,16.0,1000.0,Intel,100.0,26573400.0,
Lenovo,Intel Celeron Dual Core N3350 1.1GHz,4.0,1000.0,Intel,100.0,3097699.2,
Asus,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,15478372.8,
Lenovo,Intel Core i5 8250U 1.6GHz,8.0,1256.0,AMD,100.0,11586002.4,
Acer,Intel Core i7 7700HQ 2.8GHz,8.0,256.0,Nvidia,100.0,8898292.8,
MSI,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,22767076.8,
Asus,Intel Core i7 7500U 2.7GHz,8.0,512.0,Intel,100.0,18960753.6,
Toshiba,Intel Core i7 6500U 2.5GHz,16.0,512.0,Intel,100.0,17685230.400000002,
Dell,Intel Core i7 7600U 2.8GHz,8.0,512.0,Intel,100.0,17006976.0,
Lenovo,Intel Core i3 6006U 2GHz,4.0,500.0,Intel,100.0,4140388.8,
Lenovo,Intel Celeron Dual Core N3350 1.1GHz,2.0,0.0,Intel,100.0,3082008.24,
Lenovo,Intel Core i7 7700HQ 2.8GHz,8.0,512.0,Nvidia,100.0,19487160.0,
Lenovo,Intel Core i7 7700HQ 2.8GHz,8.0,512.0,Nvidia,100.0,19669377.6,
HP,Intel Core i3 6006U 2GHz,4.0,1000.0,AMD,100.0,4747780.8,
Acer,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,7987306.032,
Asus,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,9394329.6,
Dell,Intel Core i5 7200U 2.5GHz,4.0,256.0,AMD,100.0,6062784.48,
Dell,Intel Core i3 6006U 2GHz,4.0,128.0,Intel,100.0,6974884.8,
HP,Intel Core i7 6500U 2.5GHz,8.0,256.0,Intel,100.0,15184800.0,
Dell,Intel Core i5 7200U 2.5GHz,8.0,1000.0,Intel,100.0,5466021.84,
Lenovo,Intel Core i7 8550U 1.8GHz,8.0,256.0,AMD,100.0,12303534.816,
Lenovo,Intel Core i7 7700HQ 2.8GHz,16.0,512.0,Nvidia,100.0,19223956.8,
Chuwi,Intel Celeron Quad Core N3450 1.1GHz,6.0,0.0,Intel,100.0,4545316.8,
HP,Intel Core i7 7820HQ 2.9GHz,8.0,256.0,Intel,100.0,14445806.4,
Asus,Intel Core i3 7100U 2.4GHz,8.0,1000.0,Nvidia,100.0,6043550.4,
Dell,Intel Core i7 7820HK 2.9GHz,16.0,1256.0,Nvidia,100.0,28334836.8,
Dell,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,11732788.8,
Dell,Intel Core i7 8550U 1.8GHz,8.0,2256.0,AMD,100.0,11564743.68,
Dell,Intel Core i7 7600U 2.8GHz,8.0,256.0,Intel,100.0,11125396.8,
HP,Intel Core i7 7700HQ 2.8GHz,12.0,1256.0,Nvidia,100.0,20236276.8,
Mediacom,Intel Celeron Dual Core N3350 1.1GHz,4.0,32.0,Intel,100.0,3026836.8,
Samsung,Intel Celeron Dual Core N3060 1.6GHz,4.0,0.0,Intel,100.0,2723140.8,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,10224432.0,
Lenovo,Intel Core i3 7130U 2.7GHz,4.0,128.0,Intel,100.0,6063796.8,
Lenovo,Intel Core i7 7600U 2.8GHz,16.0,512.0,Nvidia,100.0,24751224.0,
Lenovo,Intel Core i7 7820HQ 2.9GHz,16.0,512.0,Nvidia,100.0,24791716.8,
Asus,AMD Ryzen 1600 3.2GHz,8.0,1256.0,AMD,100.0,17158824.0,
HP,Intel Celeron Dual Core N3060 1.6GHz,4.0,500.0,Intel,100.0,3512750.4,
Google,Intel Core i7 7Y75 1.3GHz,16.0,512.0,Intel,100.0,22260916.8,
Lenovo,Intel Core i7 7500U 2.7GHz,24.0,512.0,Intel,100.0,24113462.4,
Asus,Intel Core i5 7200U 2.5GHz,4.0,256.0,Intel,100.0,5658868.8,
Lenovo,AMD A6-Series 9220 2.5GHz,8.0,1000.0,AMD,100.0,5253940.8,
Dell,Intel Core i5 8250U 1.6GHz,4.0,256.0,AMD,100.0,7582276.8,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,14466052.8,
Lenovo,Intel Pentium Quad Core N4200 1.1GHz,4.0,128.0,Intel,100.0,3532996.8000000003,
HP,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,11125396.8,
Dell,Intel Core i5 7440HQ 2.8GHz,8.0,256.0,Nvidia,100.0,11935252.8,
Acer,Intel Core i5 7200U 2.5GHz,4.0,500.0,Intel,100.0,4472429.76,
Dell,Intel Xeon E3-1505M V6 3GHz,8.0,1000.0,Nvidia,100.0,20175537.6,
MSI,Intel Core i5 7300HQ 2.5GHz,8.0,256.0,Nvidia,100.0,10404017.568,
Microsoft,Intel Core i7 7660U 2.5GHz,16.0,512.0,Intel,100.0,26208964.8,
HP,Intel Core i5 7200U 2.5GHz,8.0,128.0,Intel,100.0,5962564.8,
Dell,Intel Core i7 6820HQ 2.7GHz,16.0,256.0,Nvidia,100.0,19993320.0,
HP,Intel Core i7 7820HQ 2.9GHz,8.0,512.0,Intel,100.0,15528988.8,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,13615704.000000002,
Dell,Intel Core i7 8550U 1.8GHz,8.0,1128.0,AMD,100.0,9910612.8,
Dell,Intel Pentium Quad Core N3710 1.6GHz,4.0,500.0,Intel,100.0,4849012.8,
Dell,Intel Core i7 7700HQ 2.7GHz,8.0,1000.0,Nvidia,100.0,20712067.2,
Microsoft,Intel Core M m3-7Y30 2.2GHz,4.0,128.0,Intel,100.0,10011844.8,
Microsoft,Intel Core i7 7660U 2.5GHz,8.0,256.0,Intel,100.0,18211636.8,
HP,Intel Core i3 6006U 2GHz,8.0,256.0,Intel,100.0,6477835.680000001,
Acer,Intel Core i3 6006U 2GHz,4.0,1000.0,Nvidia,100.0,5507020.8,
Acer,Intel Celeron Dual Core N3060 1.6GHz,4.0,128.0,Intel,100.0,4403592.0,
Asus,Intel Core i5 7200U 2.5GHz,8.0,1000.0,Intel,100.0,7582276.8,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,512.0,AMD,100.0,8088436.8,
Lenovo,Intel Core i7 7820HQ 2.9GHz,8.0,256.0,Nvidia,100.0,21157488.0,
Asus,Intel Pentium Quad Core N4200 1.1GHz,4.0,500.0,Intel,100.0,3077452.8000000003,
Acer,Intel Core i3 6006U 2GHz,4.0,500.0,Nvidia,100.0,4747780.8,
Dell,Intel Core i5 8250U 1.6GHz,8.0,2000.0,AMD,100.0,7683508.8,
HP,Intel Core i7 7700HQ 2.8GHz,12.0,1000.0,Nvidia,100.0,17199316.8,
Lenovo,Intel Core i7 6600U 2.6GHz,12.0,256.0,Intel,100.0,18808905.6,
HP,Intel Core i7 8550U 1.8GHz,8.0,512.0,Intel,100.0,20236276.8,
HP,Intel Core i5 7200U 2.5GHz,8.0,500.0,AMD,100.0,11682172.8,
Google,Intel Core i5 7Y57 1.2GHz,8.0,128.0,Intel,100.0,12907080.0,
Dell,Intel Core i5 8250U 1.6GHz,8.0,256.0,Intel,100.0,18645415.92,
Asus,Intel Core i7 6700HQ 2.6GHz,12.0,1128.0,Intel,100.0,13150036.8,
Dell,Intel Core i3 6100U 2.3GHz,8.0,128.0,Intel,100.0,7491167.999999999,
Dell,Intel Core i7 7700HQ 2.8GHz,8.0,256.0,Nvidia,100.0,24376665.6,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,180.0,Intel,100.0,13808044.8,
Dell,Intel Core i5 8250U 1.6GHz,8.0,1000.0,AMD,100.0,6833160.0,
Toshiba,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,16925990.400000002,
Dell,Intel Core i7 8550U 1.8GHz,8.0,512.0,Nvidia,100.0,12775478.4,
Dell,Intel Core i3 7100U 2.4GHz,4.0,1000.0,Intel,100.0,5938269.12,
HP,Intel Core i5 8250U 1.6GHz,4.0,128.0,Intel,100.0,7349443.2,
Chuwi,Intel Atom x5-Z8350 1.44GHz,4.0,0.0,Intel,100.0,2519664.48,
Lenovo,Intel Core i3 6006U 2.0GHz,4.0,128.0,Intel,100.0,5719608.0,
Lenovo,Intel Core i5 8250U 1.6GHz,8.0,256.0,Intel,100.0,10619236.8,
Dell,Intel Core i7 6820HQ 2.7GHz,16.0,512.0,Nvidia,100.0,23668041.6,
Dell,Intel Core i7 7700HQ 2.8GHz,16.0,512.0,Nvidia,100.0,19223956.8,
Lenovo,Intel Core i7 7500U 2.7GHz,16.0,512.0,Intel,100.0,18201513.6,
Asus,Intel Core i7 7500U 2.7GHz,16.0,512.0,Intel,100.0,19740240.0,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Nvidia,100.0,10244577.168,
Toshiba,Intel Core i7 7500U 2.7GHz,32.0,512.0,Intel,100.0,28334836.8,
Asus,Intel Core i7 7700HQ 2.8GHz,8.0,1128.0,Nvidia,100.0,13666320.0,
Acer,AMD A10-Series 9620P 2.5GHz,8.0,1000.0,AMD,100.0,5861332.8,
Asus,Intel Core i7 6700HQ 2.6GHz,24.0,1256.0,Nvidia,100.0,12846340.8,
Lenovo,Intel Core i5 6200U 2.3GHz,8.0,180.0,Intel,100.0,11125396.8,
Lenovo,Intel Core i7 8550U 1.8GHz,8.0,256.0,Intel,100.0,9099744.48,
HP,Intel Core i7 7600U 2.8GHz,8.0,1000.0,Intel,100.0,17705476.8,
Lenovo,Intel Core i3 7100U 2.4GHz,8.0,256.0,Intel,100.0,9606916.8,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,9222235.2,
Asus,Intel Celeron Dual Core N3350 1.1GHz,4.0,0.0,Intel,100.0,3441888.0,
HP,Intel Core i5 7200U 2.5GHz,8.0,256.0,AMD,100.0,6266159.568,
Lenovo,Intel Core i5 8250U 1.6GHz,8.0,256.0,Intel,100.0,16186996.8,
Lenovo,Intel Celeron Dual Core N3350 1.1GHz,4.0,500.0,Intel,100.0,3026836.8,
Lenovo,Intel Celeron Dual Core N3060 1.6GHz,4.0,16.0,Intel,100.0,2682648.0,
Lenovo,Intel Core i5 7200U 2.5GHz,8.0,256.0,Intel,100.0,9606916.8,
Asus,Intel Core i7 7500U 2.7GHz,8.0,1256.0,Intel,100.0,12390796.8,
Acer,Intel Core i5 8250U 1.6GHz,4.0,1000.0,Nvidia,100.0,6205521.6,
HP,Intel Core i7 7500U 2.7GHz,8.0,512.0,Intel,100.0,13392993.6,
Lenovo,Intel Core i7 7700HQ 2.8GHz,8.0,1256.0,Nvidia,100.0,11631556.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,128.0,Intel,100.0,9100756.8,
Acer,Intel Core i7 7500U 2.7GHz,4.0,500.0,Nvidia,100.0,6468724.8,
Dell,Intel Core i5 7200U 2.5GHz,8.0,1000.0,Intel,100.0,8462995.200000001,
Dell,Intel Core i7 8550U 1.8GHz,16.0,2256.0,AMD,100.0,12342610.368,
Xiaomi,Intel Core i7 8550U 1.8GHz,16.0,256.0,Nvidia,100.0,14171973.84,
Asus,Intel Celeron Dual Core N3350 1.1GHz,2.0,0.0,Intel,100.0,2480184.0,
HP,Intel Core i5 8250U 1.6GHz,4.0,1000.0,Intel,100.0,5278945.104,
Asus,Intel Core i7 7700HQ 2.8GHz,24.0,512.0,Nvidia,100.0,30045657.6,
HP,Intel Core i5 7200U 2.5GHz,8.0,256.0,Nvidia,100.0,8999524.799999999,
Asus,Intel Core i7 7700HQ 2.8GHz,16.0,1256.0,Nvidia,100.0,15225292.8,
Lenovo,Intel Core i7 7700HQ 2.8GHz,8.0,1256.0,Nvidia,100.0,14162356.8,
HP,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,14162356.8,
Dell,Intel Core i5 7300U 2.6GHz,8.0,256.0,Intel,100.0,12954962.736,
HP,Intel Core i3 6006U 2GHz,4.0,128.0,Intel,100.0,6974884.8,
Dell,Intel Core i5 8250U 1.6GHz,8.0,1128.0,AMD,100.0,8999524.799999999,
Lenovo,Intel Core i5 6200U 2.3GHz,8.0,256.0,Intel,100.0,13565088.0,
Lenovo,Intel Core i7 7500U 2.7GHz,4.0,1000.0,Nvidia,100.0,8088436.8,
Lenovo,Intel Core i3 6006U 2GHz,8.0,2000.0,Nvidia,100.0,4646548.8,
Dell,Intel Core i5 7200U 2.5GHz,4.0,500.0,AMD,100.0,5922072.0,
Dell,Intel Core i5 7440HQ 2.8GHz,8.0,256.0,Intel,100.0,13939646.4,
Dell,Intel Core i7 7700HQ 2.8GHz,16.0,1128.0,Nvidia,100.0,30498873.264,
Toshiba,Intel Core i5 7200U 2.5GHz,8.0,500.0,Intel,100.0,8705952.0,
Asus,Intel Core i7 7500U 2.7GHz,8.0,1256.0,Nvidia,100.0,13150036.8,
Mediacom,Intel Celeron Quad Core N3450 1.1GHz,4.0,32.0,Intel,100.0,3735460.8,
Asus,Intel Core i5 7300HQ 2.5GHz,8.0,1128.0,Nvidia,100.0,16693156.8,
Dell,Intel Core i7 7600U 2.8GHz,8.0,256.0,Nvidia,100.0,13858660.8,
Dell,Intel Core i5 8250U 1.6GHz,8.0,256.0,AMD,100.0,8072340.912,
HP,Intel Pentium Quad Core N3710 1.6GHz,4.0,256.0,Intel,100.0,4039055.568,
HP,Intel Core i7 7700HQ 2.8GHz,12.0,1000.0,Nvidia,100.0,18211636.8,
Lenovo,Intel Core i7 7500U 2.7GHz,8.0,256.0,Nvidia,100.0,8695828.799999999,
Dell,Intel Core i7 8550U 1.8GHz,8.0,256.0,Intel,100.0,14162356.8,
Dell,Intel Core i3 6006U 2GHz,4.0,128.0,Intel,100.0,7449359.183999999,
HP,Intel Core i7 7500U 2.7GHz,8.0,256.0,Intel,100.0,11591064.0,
Acer,Intel Core i5 7300HQ 2.5GHz,8.0,1000.0,Nvidia,100.0,8078313.600000001,
Asus,AMD E-Series 7110 1.8GHz,4.0,500.0,AMD,100.0,3532996.8000000003,
HP,Intel Core i3 7100U 2.4GHz,4.0,128.0,Intel,100.0,7141917.600000001,
